"header","class","mechanism","group","F2O7_S29_L004","F2R23_S11_L004","F1O10_S21_L004","F2R33_S16_L004","F1O8_S19_L004","F2O15_S33_L004","F1O9_S20_L004","F2R24_S12_L004","F1R11_S9_L004","F1O11_S22_L004","F2R26_S13_L004","F2R35_S17_L004","F2O1_S26_L004","F204_S27_L004","F1R5_S6_L004","F2O9_S30_L004","F2R22_S10_L004","F1O12_S23_L004","F2O14_S32_L004","F1R3_S4_L004","F1R9_S8_L004","F1O13_S24_L004","F1O14_S25_L004","F1R1_S3_L004","F2O12_S31_L004","F2R30_S15_L004","F2R28_S14_L004","F1O3_S18_L004","F1R7_S7_L004","F2O5_S28_L004","F1R4_S5_L004"
"gi|155049568|gb|EF581888.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",304,75,0,901,0,263,0,63,0,0,217,833,296,29,0,0,64,0,107,0,0,0,0,0,326,742,234,0,0,0,0
"gi|15624078|gb|AF203816.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",119,83,0,0,0,154,0,99,116,0,79,156,89,0,0,0,114,0,230,109,0,0,0,117,0,61,0,0,37,0,0
"gi|15721850|gb|AY037778.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|157676817|emb|AM087454.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",978,220,196,876,207,312,33,741,937,0,650,1211,759,22,623,0,743,238,510,874,0,27,11,906,499,460,315,23,0,23,0
"gi|15858853|gb|AY029068.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,328,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,80,245,0,0,0,0,0
"gi|160858185|emb|AJ866284.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948432|emb|AM176546.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948440|emb|AM176550.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948448|emb|AM176552.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948450|emb|AM176553.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948452|emb|AM176554.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948454|emb|AM176555.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|160948460|emb|AM176558.2|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|161016656|emb|AM849805.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",410,0,0,343,44,99,0,278,387,0,255,557,305,0,244,0,265,0,226,341,0,0,0,357,178,205,120,0,0,0,0
"gi|161367441|gb|EU274580.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",830,209,151,681,113,181,0,550,728,0,514,1010,535,0,481,0,599,174,376,698,0,0,0,769,341,355,243,0,0,0,0
"gi|161367443|gb|EU274581.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|166157193|emb|AM183304.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",403,364,78,353,0,377,0,470,369,0,298,502,276,0,239,0,379,0,676,399,0,0,0,393,0,210,0,0,68,0,0
"gi|166850617|gb|EU402393.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,33,0,0,0,63,0,0,0,63,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|16798369|gb|AF427127.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,244,0,363,0,376,0,414,415,0,334,507,316,0,0,0,394,0,587,416,0,22,0,0,0,242,0,0,49,0,0
"gi|16798371|gb|AF427128.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",263,289,0,0,71,397,0,349,255,0,182,359,191,0,130,0,292,0,655,310,0,0,0,0,0,138,70,0,0,0,0
"gi|16798373|gb|AF427129.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",47,0,0,54,0,0,0,0,35,0,0,59,0,0,0,0,0,0,81,40,0,0,0,0,0,0,0,0,22,0,0
"gi|16798375|gb|AF427130.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,89,0,51,70,0,37,70,0,0,0,0,36,0,212,37,0,0,0,46,0,0,0,0,74,0,0
"gi|169883501|gb|EU496815.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",724,0,0,48,0,185,0,401,58,0,51,126,498,0,0,0,371,321,301,171,0,0,0,467,0,0,31,0,0,0,0
"gi|169883503|gb|EU496816.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",910,0,0,80,0,233,0,530,54,0,87,143,693,0,0,0,515,423,440,203,0,0,0,613,0,0,56,0,0,0,0
"gi|18958443|gb|AF467947.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|191174821|emb|AM931008.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",563,0,0,40,0,126,0,322,0,0,57,96,344,0,0,0,294,187,204,125,0,0,0,349,0,0,25,0,0,0,0
"gi|194022466|gb|EU815939.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",768,184,113,639,127,204,37,521,717,0,468,897,501,0,440,0,567,145,428,657,0,0,0,720,300,344,208,0,0,24,0
"gi|19526203|gb|AY080894.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,62,0,0,0,92,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|19852069|gb|AF488377.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|20198332|gb|AF347054.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,233,0,0,0,244,0,198,230,0,0,311,0,0,139,0,229,0,390,238,0,0,0,0,0,144,0,0,33,0,0
"gi|206813968|gb|FJ194944.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|20805893|gb|AF506748.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,186,0,0,0,0,0,0,0,266,128,0,0,0,0,0,0,0,0,0,0,207,0,0,45,0,0,0,0
"gi|208503046|gb|FJ214367.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",339,46,0,856,0,244,0,76,0,0,218,845,272,20,0,0,68,0,113,0,0,0,0,0,304,684,262,0,0,0,0
"gi|21388249|emb|AJ318093.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,117,0,0,0,37,0,0,0,0,95,0,0,0,0,0,0,0,0,28,0,0,0,0,0
"gi|21464484|gb|AY101578.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",578,153,98,538,102,139,0,466,554,0,380,737,462,0,344,0,442,133,254,503,0,0,0,556,261,298,186,0,0,0,0
"gi|21464495|gb|AY101764.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",333,62,0,289,0,91,0,268,304,0,235,411,257,0,223,0,257,78,159,280,0,0,0,316,177,130,109,0,0,0,0
"gi|215398944|gb|FJ437066.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",917,0,0,73,0,202,0,582,85,0,94,166,698,0,0,0,531,452,461,247,0,0,0,638,0,16,54,0,0,0,0
"gi|21541782|gb|AF516719.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",1219,324,232,1087,230,434,41,963,1148,0,864,1471,916,55,765,0,918,268,651,1059,0,26,0,1175,607,569,458,37,20,31,0
"gi|21541784|gb|AF516720.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",962,264,205,859,219,387,0,702,878,0,685,1145,739,37,605,0,723,226,591,834,0,0,0,878,444,418,321,40,0,38,0
"gi|21998650|emb|X54606.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,117,0,0,0,0,0,63,0,0,0,0,0,0,182,37,0,0,0,0,0,0,0,0,66,0,0
"gi|223006550|emb|AM941159.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",318,371,0,301,110,208,0,359,288,0,215,384,216,0,183,0,334,0,393,294,0,0,0,298,152,166,0,0,54,0,0
"gi|223635890|emb|AM941844.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|223635894|emb|AM941846.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|225698231|gb|FJ807656.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",209,114,0,180,0,70,0,144,202,0,91,245,152,0,76,0,147,0,159,163,0,0,0,192,0,80,0,0,0,0,0
"gi|227018497|gb|FJ873739.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,35,0,0,0,83,0,0,0,88,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|22725666|gb|AF535127.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,89,0,0,175,0,0,258,0,0,0,0,0,0,205,174,0,0,0,0,0,0,0,0,22,0,0
"gi|233319|gb|S46063.1|betalactams|Class_A_betalactamases|CARB","betalactams","Class A betalactamases","CARB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0
"gi|237846382|gb|FJ919776.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",249,468,30,220,44,284,0,390,246,0,127,323,187,0,135,0,358,0,535,251,0,12,0,209,92,145,55,0,68,0,0
"gi|23953862|gb|AY143430.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",394,85,0,1066,0,361,0,78,0,0,299,1005,360,33,0,0,96,0,160,0,0,0,0,0,364,879,312,0,0,0,0
"gi|2467189|emb|Y13612.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"gi|256862199|gb|GQ390807.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|2570064|emb|Y15130.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",723,0,0,60,0,161,0,396,46,0,49,115,517,0,0,0,367,336,287,196,0,0,0,465,0,0,35,0,0,0,0
"gi|257152901|emb|AJ555823.2|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",660,0,0,42,0,151,0,380,67,0,87,91,461,0,0,0,337,326,284,144,0,0,0,373,0,0,22,0,0,0,0
"gi|25900616|emb|AJ437107.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",803,174,143,681,103,253,26,612,760,0,548,1060,594,17,466,0,563,148,393,722,0,0,0,787,376,384,235,22,0,0,0
"gi|259120753|gb|FJ815436.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,205,0,0,0,311,0,0,0,402,0,0,0,0,374,0,0,0,0,0,0,0,0,183,0,0,0,0,0
"gi|25989459|gb|AY079099.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|264665731|gb|GQ290211.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|2765064|emb|Y10278.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,63,0,0,0,84,0,0,0,0,75,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"gi|283465830|emb|FN546177.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",335,0,0,0,0,0,0,173,0,0,0,48,230,0,0,0,150,129,0,53,0,0,0,183,0,0,19,0,0,0,0
"gi|284468331|gb|GU550123.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",1097,224,318,900,189,376,32,820,951,0,732,1318,893,20,675,0,801,216,591,941,0,32,17,974,494,477,409,39,0,80,0
"gi|291621298|dbj|AB551737.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|2959389|emb|Y16785.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",426,0,0,0,0,102,0,278,0,0,33,0,302,0,0,0,232,174,184,108,0,0,0,282,0,0,0,0,0,0,0
"gi|29650763|gb|AY243512.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,55,0,32,0,0,0,63,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
"gi|29692030|gb|AY238472.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,30,0,0,0,105,0,0,0,77,0,0,0,0,107,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"gi|301071045|gb|HM544040.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",840,0,0,85,0,218,0,525,0,0,73,160,672,0,0,0,469,434,422,230,0,0,0,631,0,0,0,0,0,0,0
"gi|306773837|dbj|AB587082.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",934,0,0,111,0,229,0,507,84,0,97,174,661,0,0,0,500,418,416,247,0,0,0,633,0,0,34,0,0,0,0
"gi|30984106|gb|AY288915.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|312164949|gb|HQ336940.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",566,0,0,44,0,127,0,309,42,0,39,91,407,0,0,0,325,253,257,136,0,0,0,401,0,0,0,0,0,0,0
"gi|313586334|gb|HQ529916.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",243,420,0,156,74,360,0,402,180,0,155,306,199,0,130,0,329,34,641,248,0,18,14,217,98,126,67,0,68,59,0
"gi|315227436|gb|HQ322613.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",873,0,0,0,0,179,0,483,61,0,89,158,574,0,0,0,443,411,388,238,0,0,0,549,0,0,40,0,0,0,0
"gi|323709060|gb|HQ398214.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,389,0,0,0,470,0,0,0,662,0,0,0,0,524,0,0,0,0,0,0,0,0,286,0,0,0,0,0
"gi|323709062|gb|HQ398215.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",269,0,0,713,0,260,0,0,0,0,195,702,229,0,0,0,0,0,0,0,0,0,0,0,241,519,195,0,0,0,0
"gi|323709076|gb|HQ833652.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",363,80,0,1038,0,334,0,86,0,0,293,1041,358,35,0,0,82,0,134,0,0,0,0,0,360,879,318,0,0,0,0
"gi|325560583|gb|HQ913565.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",321,61,0,855,0,306,0,0,0,0,262,828,289,25,0,0,83,0,140,0,0,0,0,0,341,705,237,0,0,0,0
"gi|3282027|emb|Y17583.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
"gi|332867557|gb|EF685371.2|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",693,0,0,52,0,162,0,442,63,0,0,128,524,0,0,0,377,339,322,178,0,0,0,465,0,0,31,0,0,0,0
"gi|334145775|gb|JF795538.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"gi|337729566|gb|JF966749.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|340523197|gb|HQ877606.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"gi|343480067|gb|JF274244.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|343480069|gb|JF274245.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,46,0,0,0,51,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|343480073|gb|JF274247.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",341,52,0,898,0,256,0,52,0,0,272,870,314,37,0,0,54,0,117,0,0,0,0,0,311,761,250,0,0,0,0
"gi|344179206|gb|JF460795.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",1114,0,0,105,0,277,0,666,120,0,114,227,814,0,0,0,648,581,537,319,0,0,0,777,0,26,61,0,0,0,0
"gi|344179208|gb|JF460796.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",860,0,0,88,0,184,0,488,70,0,65,125,573,0,0,0,423,407,359,245,0,0,0,553,0,0,37,0,0,0,0
"gi|351735908|gb|JF949915.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",488,159,0,421,0,152,0,352,482,0,317,602,330,0,305,0,366,85,239,412,6,0,0,463,200,254,150,0,0,0,0
"gi|358009200|gb|JN227084.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",1285,578,490,1181,511,684,192,1071,1223,0,1028,1542,1045,114,940,0,1039,495,883,1201,0,136,109,1244,801,732,647,157,0,115,0
"gi|358009202|gb|JN227085.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,148,0,0,0,269,0,0,0,352,0,0,0,0,336,0,0,0,0,0,0,0,0,99,0,0,0,0,0
"gi|37359439|gb|AY227054.1|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,0,1021,0,1120,0,953,0,0,104,0,0,0,0,0,0,0,0,0,0,327,977,0,0,0,0,0,1138,0,0,176
"gi|375313994|gb|JN790863.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",211,51,0,713,0,198,0,34,0,0,172,709,238,14,0,0,63,0,93,0,0,0,0,0,208,566,167,0,0,0,0
"gi|375313996|gb|JN790864.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,412,0,0,0,161,0,0,0,383,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|379056275|dbj|AB700703.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",1097,284,210,918,165,333,34,821,1009,0,749,1316,758,0,666,0,783,204,530,936,0,27,0,1033,505,513,403,28,0,40,0
"gi|380035723|dbj|AB703103.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",216,33,0,697,0,236,0,35,0,0,168,674,199,13,0,0,49,0,60,0,0,0,0,0,212,506,143,0,0,0,0
"gi|38098484|gb|AY436361.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
"gi|3851587|gb|AF093512.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",661,151,248,530,130,218,0,477,547,0,454,823,569,0,376,0,509,134,382,563,0,0,0,599,305,287,222,0,0,0,0
"gi|389620063|gb|JQ926986.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|393716100|dbj|AB733453.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|397133432|gb|JQ396379.1|betalactams|Class_D_betalactamases|OXA","betalactams","Class D betalactamases","OXA",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|397911950|gb|JQ724542.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",408,81,0,1048,0,379,0,71,0,0,316,1001,394,32,0,0,72,0,130,0,0,0,0,0,371,878,333,0,0,0,0
"gi|401871154|gb|JX121115.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|401871160|gb|JX121118.1|betalactams|Class_A_betalactamases|SHV","betalactams","Class A betalactamases","SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|402746983|gb|JX313020.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,20,0,0,0,44,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gi|406507780|gb|JX310327.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",658,0,141,593,105,170,0,483,593,0,408,793,421,0,395,0,423,130,313,572,0,0,0,629,275,288,194,0,0,0,0
"gi|40737711|gb|AY368237.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",497,124,85,406,82,142,0,342,452,0,273,630,352,18,285,0,311,74,291,365,0,0,0,460,170,230,113,12,0,16,0
"gi|417350421|gb|JX896165.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",381,66,0,904,0,300,0,0,0,0,254,859,300,0,0,0,0,0,118,0,0,0,0,0,323,729,252,0,0,0,0
"gi|41816|emb|X57972.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,136,0,272,0,0,0,243,0,0,0,0,242,0,232,0,0,0,0,0,0,0,67,0,0,0,0
"gi|42357702|gb|AY513266.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",1234,26,0,160,0,402,0,823,166,0,167,305,952,0,0,0,743,665,661,436,0,0,0,884,0,25,95,0,0,0,0
"gi|428230271|gb|KC107824.1|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,0,0,0,0,85,0,0,0,85,0,0,0,0,86,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"gi|430804550|gb|KC149518.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",111,82,0,73,0,133,0,63,118,0,53,147,76,0,0,0,86,0,226,103,0,0,0,98,0,53,22,0,0,0,0
"gi|442540408|gb|JX514368.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",941,0,0,84,0,241,0,609,80,0,92,148,674,0,0,0,547,435,427,230,0,0,0,646,0,0,43,0,0,0,0
"gi|442540410|gb|JX514369.1|betalactams|Class_C_betalactamases|CMY","betalactams","Class C betalactamases","CMY",534,0,0,32,0,137,0,318,31,0,38,71,386,0,0,0,334,264,220,131,0,0,0,365,0,0,0,0,0,0,0
"gi|4557165|gb|AF104441.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,28,0,0
"gi|4557167|gb|AF104442.1|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",133,399,26,122,27,430,0,365,0,0,85,217,99,0,112,0,252,0,657,181,0,0,0,132,51,102,63,0,110,0,0
